ID	__name__	probes_1	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
44193	She's the Man	She's the Man is a movie and starring Jessica Lucas, of the genre [MASK].	thriller	romance	drama	comedy	genre	Comedy|Romance	0.0	1.0
44195	Thank You for Smoking	Thank You for Smoking is a movie and starring Adam Brody, of the genre [MASK].	thriller	batman	horror	vampire	genre	Comedy|Drama	0.0	0.0
44199	Inside Man	Inside Man is a movie and starring Christopher Plummer, of the genre [MASK].	thriller	batman	horror	comedy	superman	Crime|Drama|Thriller	0.3333333333333333	0.3333333333333333
442	Demolition Man	Demolition Man is a movie and starring Sylvester Stallone, of the genre [MASK].	batman	thriller	horror	comedy	cop	Action|Adventure|Sci-Fi	0.0	0.0
4420	The Barefoot Contessa	The Barefoot Contessa is a movie and starring Elizabeth Sellars, of the genre [MASK].	drama	comedy	genre	fiction	film	Drama	1.0	1.0
44204	Tsotsi	Tsotsi is a movie and starring Presley Chweneyagae, of the genre [MASK].	drama	film	cinema	genre	films	Crime|Drama	0.5	0.5
44225	Aquamarine	Aquamarine is a movie and starring Emma Roberts, of the genre [MASK].	thriller	aqua	adventure	genre	drama	Children|Comedy|Fantasy	0.0	0.0
4423	The Entertainer	The Entertainer is a movie and starring Laurence Olivier, of the genre [MASK].	comedy	cabaret	theatre	drama	variety	Drama	0.0	1.0
44234	The Illustrated Man	The Illustrated Man is a movie and starring Claire Bloom, of the genre [MASK].	fiction	thriller	comics	novel	romance	Sci-Fi	0.0	0.0
4425	Howling III	Howling III is a movie and starring Frank Thring, of the genre [MASK].	horror	supernatural	noir	howling	vampire	Comedy|Horror	0.5	0.5
44253	The Dark at the Top of the Stairs	The Dark at the Top of the Stairs is a movie and starring Dorothy McGuire, of the genre [MASK].	noir	films	drama	film	horror	Drama	0.0	1.0
44255	Story of a Love Affair	Story of a Love Affair is a movie and starring Lucia Bosé, of the genre [MASK].	thriller	drama	romance	comedy	film	Crime|Drama|Romance	0.0	0.6666666666666666
4426	Kiss Me Deadly	Kiss Me Deadly is a movie and starring Cloris Leachman, of the genre [MASK].	thriller	horror	comedy	romance	drama	Film-Noir	0.0	0.0
4427	The Lion in Winter	The Lion in Winter is a movie and starring Timothy Dalton, of the genre [MASK].	thriller	noir	horror	lion	comedy	Drama	0.0	0.0
4428	The Misfits	The Misfits is a movie and starring John Huston, of the genre [MASK].	comedy	noir	genre	horror	drama	Comedy|Drama|Romance|Western	0.25	0.5
4429	Moby Dick	Moby Dick is a movie and starring John Huston, of the genre [MASK].	comedy	noir	horror	batman	thriller	Drama	0.0	0.0
4431	Rembrandt	Rembrandt is a movie and starring Charles Laughton, of the genre [MASK].	detective	comedy	drama	genre	batman	Drama	0.0	1.0
4432	Sweet Smell of Success	Sweet Smell of Success is a movie and starring Tony Curtis, of the genre [MASK].	comedy	drama	thriller	batman	noir	Drama|Film-Noir	0.0	0.5
4433	Written on the Wind	Written on the Wind is a movie and starring Robert Stack, of the genre [MASK].	thriller	noir	comedy	fiction	drama	Drama	0.0	1.0
4434	The 10th Victim	The 10th Victim is a movie and starring Marcello Mastroianni, of the genre [MASK].	thriller	comedy	noir	horror	cop	Action|Comedy|Sci-Fi|Thriller	0.25	0.5
4435	Colonel Redl	Colonel Redl is a movie and starring Hans Christian Blech, of the genre [MASK].	comedy	drama	thriller	genre	film	Drama	0.0	1.0
4436	Obsession	Obsession is a movie and starring Cliff Robertson, of the genre [MASK].	thriller	vampire	horror	comedy	romance	Mystery|Thriller	0.5	0.5
4437	Suspiria	Suspiria is a movie and starring Dario Argento, of the genre [MASK].	thriller	comedy	tango	romance	drama	Horror	0.0	0.0
4438	Fist of Fury	Fist of Fury is a movie and starring Bruce Lee, of the genre [MASK].	batman	superhero	manga	genre	noir	Action|Drama|Romance|Thriller	0.0	0.0
4439	Christiane F. – We Children from Bahnhof Zoo	Christiane F. – We Children from Bahnhof Zoo is a movie and starring David Bowie, of the genre [MASK].	rock	pop	metal	reggae	punk	Drama	0.0	0.0
44399	The Shaggy Dog	The Shaggy Dog is a movie and starring Robert Downey Jr., of the genre [MASK].	comedy	shaggy	batman	dog	canine	Adventure|Children|Comedy|Fantasy	0.25	0.25
44427	Inspector Clouseau	Inspector Clouseau is a movie and starring Alan Arkin, of the genre [MASK].	noir	detective	thriller	cop	comedy	Comedy|Crime|Mystery	0.0	0.3333333333333333
44555	The Lives of Others	The Lives of Others is a movie and starring Ulrich Mühe, of the genre [MASK].	drama	fiction	thriller	film	novel	Drama|Romance|Thriller	0.3333333333333333	0.6666666666666666
44587	Nanook of the North	Nanook of the North is a movie and starring Berry Kroeger, of the genre [MASK].	noir	horror	comedy	fiction	thriller	Documentary|Drama	0.0	0.0
446	Farewell My Concubine	Farewell My Concubine is a movie and starring Gong Li, of the genre [MASK].	drama	comedy	dramas	genre	romance	Drama|Romance	0.5	1.0
4465	The Accused	The Accused is a movie and starring Jodie Foster, of the genre [MASK].	thriller	horror	noir	drama	fiction	Drama	0.0	1.0
4466	Above the Law	Above the Law is a movie and starring Steven Seagal, of the genre [MASK].	thriller	comedy	drama	batman	genre	Action|Crime|Drama	0.0	0.3333333333333333
44663	The Caiman	The Caiman is a movie and starring Anna Bonaiuto, of the genre [MASK].	comedy	drama	genre	cinema	fiction	Comedy|Drama|Romance	0.3333333333333333	0.6666666666666666
44671	The Wild Blue Yonder	The Wild Blue Yonder is a movie and starring Shannon Lucid, of the genre [MASK].	noir	thriller	drama	horror	comedy	Sci-Fi	0.0	0.0
4469	Appointment with Death	Appointment with Death is a movie and starring Peter Ustinov, of the genre [MASK].	thriller	horror	comedy	suspense	noir	Crime|Mystery	0.0	0.0
44694	Volver	Volver is a movie and starring Penélope Cruz, of the genre [MASK].	drama	comedy	genre	thriller	romance	Comedy|Drama	0.5	1.0
447	The Favor	The Favor is a movie and starring Brad Pitt, of the genre [MASK].	comedy	thriller	genre	batman	film	Comedy|Romance	0.5	0.5
4470	Ariel	Ariel is a movie and starring Sakari Kuosmanen, of the genre [MASK].	ariel	film	drama	thriller	music	Drama	0.0	1.0
44709	Akeelah and the Bee	Akeelah and the Bee is a movie and starring Keke Palmer, of the genre [MASK].	pop	comedy	variety	drama	genre	Drama	0.0	1.0
4471	Arthur 2: On the Rocks	Arthur 2: On the Rocks is a movie and starring Liza Minnelli, of the genre [MASK].	arthur	cabaret	comedy	opera	film	Comedy|Romance	0.0	0.5
44731	Stay Alive	Stay Alive is a movie and starring Milo Ventimiglia, of the genre [MASK].	comedy	drama	thriller	film	films	Horror|Sci-Fi|Thriller	0.0	0.3333333333333333
4474	Beaches	Beaches is a movie and starring Barbara Hershey, of the genre [MASK].	thriller	comedy	horror	batman	drama	Comedy|Drama|Musical	0.0	0.6666666666666666
4475	The Beast	The Beast is a movie and starring George Dzundza, of the genre [MASK].	horror	thriller	vampire	film	noir	Drama|War	0.0	0.0
44759	Basic Instinct 2	Basic Instinct 2 is a movie and starring Sharon Stone, of the genre [MASK].	thriller	batman	genre	horror	sgt	Crime|Drama|Mystery|Thriller	0.25	0.25
44761	Brick	Brick is a movie and starring Nora Zehetner, of the genre [MASK].	comedy	fiction	drama	thriller	manga	Crime|Drama|Film-Noir|Mystery	0.0	0.25
4477	Big Top Pee-wee	Big Top Pee-wee is a movie and starring Valeria Golino, of the genre [MASK].	comedy	anime	horror	manga	film	Adventure|Children|Comedy	0.3333333333333333	0.3333333333333333
4478	Biloxi Blues	Biloxi Blues is a movie and starring Matthew Broderick, of the genre [MASK].	blues	genre	jazz	black	rap	Comedy|Drama	0.0	0.0
448	Fearless	Fearless is a movie and starring Jeff Bridges, of the genre [MASK].	thriller	superhero	batman	fearless	genre	Drama	0.0	0.0
44815	ATL	ATL is a movie and starring Keith David, of the genre [MASK].	thriller	comedy	drama	horror	batman	Drama	0.0	1.0
4482	Bright Lights, Big City	Bright Lights, Big City is a movie and starring Jessica Lundy, of the genre [MASK].	thriller	drama	horror	comedy	fiction	Drama	0.0	1.0
4483	Caddyshack II	Caddyshack II is a movie and starring Jessica Lundy, of the genre [MASK].	horror	thriller	drama	genre	romance	Comedy	0.0	0.0
44840	The Benchwarmers	The Benchwarmers is a movie and starring Jon Heder, of the genre [MASK].	comedy	thriller	genre	batman	drama	Comedy	1.0	1.0
44851	Alles auf Zucker!	Alles auf Zucker! is a movie and starring Rolf Hoppe, of the genre [MASK].	comedy	drama	film	cabaret	comedies	Comedy	1.0	1.0
4486	Clean and Sober	Clean and Sober is a movie and starring Brian Benben, of the genre [MASK].	thriller	comedy	rap	horror	noir	Drama	0.0	0.0
4487	Cocktail	Cocktail is a movie and starring Tom Cruise, of the genre [MASK].	cocktail	thriller	genre	tequila	tango	Drama|Romance	0.0	0.0
4488	Colors	Colors is a movie and starring Sean Penn, of the genre [MASK].	noir	thriller	batman	drama	comedy	Action|Crime|Drama	0.0	0.3333333333333333
4489	Coming to America	Coming to America is a movie and starring Samuel L. Jackson, of the genre [MASK].	thriller	genre	noir	film	batman	Comedy|Romance	0.0	0.0
4490	The Couch Trip	The Couch Trip is a movie and starring Richard Romanus, of the genre [MASK].	comedy	thriller	horror	drama	fiction	Comedy	1.0	1.0
44911	Magic	Magic is a movie and starring Ed Lauter, of the genre [MASK].	magic	thriller	horror	fantasy	comedy	Drama|Horror|Romance|Thriller	0.0	0.5
4492	Critters	Critters is a movie and starring Billy Zane, of the genre [MASK].	batman	horror	comedy	genre	cop	Comedy|Sci-Fi	0.0	0.5
44929	Candy	Candy is a movie and starring Heath Ledger, of the genre [MASK].	thriller	comedy	drama	variety	candy	Drama|Romance	0.0	0.5
44947	Lacombe	Lacombe is a movie and starring Therese Giehse, of the genre [MASK].	drama	comedy	theatre	genre	film	Drama	1.0	1.0
4496	D.O.A.	D.O.A. is a movie and starring Robert Knepper, of the genre [MASK].	thriller	horror	batman	noir	drama	Film-Noir|Mystery|Thriller	0.3333333333333333	0.3333333333333333
44972	Scary Movie 4	Scary Movie 4 is a movie and starring Anna Faris, of the genre [MASK].	horror	scary	thriller	supernatural	genre	Comedy|Horror	0.5	0.5
4499	Dirty Rotten Scoundrels	Dirty Rotten Scoundrels is a movie and starring Steve Martin, of the genre [MASK].	comedy	horror	thriller	genre	batman	Comedy	1.0	1.0
450	With Honors	With Honors is a movie and starring Joe Pesci, of the genre [MASK].	comedy	film	cop	drama	noir	Comedy|Drama	0.5	1.0
4504	Feds	Feds is a movie and starring Rebecca De Mornay, of the genre [MASK].	fiction	thriller	drama	comedy	novel	Comedy	0.0	1.0
45047	Corvette Summer	Corvette Summer is a movie and starring Phil Bruns, of the genre [MASK].	thriller	comedy	horror	drama	batman	Adventure|Comedy	0.0	0.5
4506	Frantic	Frantic is a movie and starring Dominique Pinon, of the genre [MASK].	thriller	drama	suspense	film	frantic	Crime|Mystery|Thriller	0.3333333333333333	0.3333333333333333
45068	Mirage	Mirage is a movie and starring Gregory Peck, of the genre [MASK].	noir	thriller	batman	superman	horror	Mystery|Thriller	0.0	0.5
4508	Gorillas in the Mist	Gorillas in the Mist is a movie and starring Sigourney Weaver, of the genre [MASK].	gorilla	noir	circus	superman	horror	Drama	0.0	0.0
4510	Heartbreak Hotel	Heartbreak Hotel is a movie and starring Tuesday Weld, of the genre [MASK].	thriller	romance	horror	drama	comedy	Comedy	0.0	1.0
45106	American Dreamz	American Dreamz is a movie and starring Seth Meyers, of the genre [MASK].	thriller	genre	horror	comedy	batman	Comedy|Drama	0.0	0.5
4512	Hot to Trot	Hot to Trot is a movie and starring Jim Metzler, of the genre [MASK].	comedy	genre	cowboy	drama	noir	Comedy	1.0	1.0
4513	The House on Carroll Street	The House on Carroll Street is a movie and starring Jeff Daniels, of the genre [MASK].	batman	noir	thriller	horror	genre	Thriller	0.0	1.0
45170	Mata Hari	Mata Hari is a movie and starring Greta Garbo, of the genre [MASK].	comedy	cinema	drama	film	films	Drama|Romance	0.0	0.5
45172	23	23 is a movie and starring Burghart Klaußner, of the genre [MASK].	comedy	drama	film	comedies	thriller	Drama|Thriller	0.0	1.0
45175	Kinky Boots	Kinky Boots is a movie and starring Chiwetel Ejiofor, of the genre [MASK].	thriller	films	comedy	film	genre	Comedy|Drama	0.0	0.5
45179	The Glass Key	The Glass Key is a movie and starring Veronica Lake, of the genre [MASK].	thriller	horror	fiction	drama	noir	Crime|Drama|Film-Noir|Mystery	0.0	0.25
4518	The Lair of the White Worm	The Lair of the White Worm is a movie and starring Hugh Grant, of the genre [MASK].	horror	dracula	vampire	fiction	adventure	Comedy|Horror	0.5	0.5
45186	Mission: Impossible III	Mission: Impossible III is a movie and starring Tom Cruise, of the genre [MASK].	batman	superhero	adventure	genre	thriller	Action|Adventure|Thriller	0.0	0.6666666666666666
45208	RV	RV is a movie and starring Jeff Daniels, of the genre [MASK].	batman	thriller	rv	supernatural	genre	Adventure|Children|Comedy	0.0	0.0
45210	United 93	United 93 is a movie and starring Olivia Thirlby, of the genre [MASK].	thriller	drama	comedy	genre	horror	Crime|Drama	0.0	0.5
4522	Masquerade	Masquerade is a movie and starring Dana Delany, of the genre [MASK].	thriller	comedy	drama	vampire	noir	Mystery|Romance|Thriller	0.3333333333333333	0.3333333333333333
45224	Secret Beyond the Door	Secret Beyond the Door is a movie and starring Barbara O'Neil, of the genre [MASK].	thriller	horror	fiction	drama	noir	Drama|Film-Noir|Mystery|Thriller	0.25	0.5
4523	The Milagro Beanfield War	The Milagro Beanfield War is a movie and starring Melanie Griffith, of the genre [MASK].	drama	comedy	noir	genre	variety	Comedy|Drama|Fantasy	0.3333333333333333	0.6666666666666666
4524	Moon over Parador	Moon over Parador is a movie and starring Raúl Juliá, of the genre [MASK].	drama	thriller	comedy	film	tango	Comedy	0.0	1.0
4525	Moving	Moving is a movie and starring Richard Pryor, of the genre [MASK].	thriller	comedy	horror	drama	noir	Comedy	0.0	1.0
4526	My Stepmother Is an Alien	My Stepmother Is an Alien is a movie and starring Dan Aykroyd, of the genre [MASK].	horror	thriller	alien	noir	aliens	Comedy|Romance|Sci-Fi	0.0	0.0
4529	Out of Rosenheim	Out of Rosenheim is a movie and starring Christine Kaufmann, of the genre [MASK].	thriller	comedy	noir	horror	drama	Comedy|Drama	0.0	1.0
453	For Love or Money	For Love or Money is a movie and starring Udo Kier, of the genre [MASK].	comedy	drama	film	opera	tango	Comedy|Romance	0.5	0.5
45335	Footlight Parade	Footlight Parade is a movie and starring Ruth Donnelly, of the genre [MASK].	drama	comedy	romance	thriller	detective	Comedy|Musical|Romance	0.0	0.6666666666666666
45361	An American Haunting	An American Haunting is a movie and starring Donald Sutherland, of the genre [MASK].	horror	thriller	haunting	supernatural	haunted	Drama|Horror|Mystery|Thriller	0.25	0.5
4537	Running on Empty	Running on Empty is a movie and starring River Phoenix, of the genre [MASK].	thriller	drama	romance	noir	genre	Drama	0.0	1.0
454	The Firm	The Firm is a movie and starring Tom Cruise, of the genre [MASK].	thriller	batman	comedy	genre	film	Drama|Thriller	0.5	0.5
4541	The Serpent and the Rainbow	The Serpent and the Rainbow is a movie and starring Dey Young, of the genre [MASK].	drama	thriller	noir	fiction	horror	Horror	0.0	1.0
4543	Shoot to Kill	Shoot to Kill is a movie and starring Kirstie Alley, of the genre [MASK].	thriller	horror	cop	genre	noir	Action|Adventure	0.0	0.0
4544	Short Circuit 2	Short Circuit 2 is a movie and starring Ally Sheedy, of the genre [MASK].	thriller	horror	comedy	drama	batman	Comedy|Sci-Fi	0.0	0.5
45442	Poseidon	Poseidon is a movie and starring Emmy Rossum, of the genre [MASK].	superhero	drama	thriller	batman	comedy	Action|Adventure|Thriller|IMAX	0.0	0.25
45447	The Da Vinci Code	The Da Vinci Code is a movie and starring Tom Hanks, of the genre [MASK].	batman	thriller	detective	noir	horror	Drama|Mystery|Thriller	0.0	0.3333333333333333
4545	Short Circuit	Short Circuit is a movie and starring Ally Sheedy, of the genre [MASK].	thriller	horror	comedy	drama	noir	Comedy|Sci-Fi	0.0	0.5
45499	X-Men: The Last Stand	X-Men: The Last Stand is a movie and starring Hugh Jackman, of the genre [MASK].	superhero	batman	wolverine	mutant	x	Action|Sci-Fi|Thriller	0.0	0.0
4550	Switching Channels	Switching Channels is a movie and starring Ned Beatty, of the genre [MASK].	thriller	horror	comedy	noir	film	Comedy	0.0	1.0
45501	The Break-Up	The Break-Up is a movie and starring Jennifer Aniston, of the genre [MASK].	thriller	drama	comedy	horror	genre	Comedy|Drama|Romance	0.0	0.6666666666666666
4552	Tetsuo: The Iron Man	Tetsuo: The Iron Man is a movie and starring Shinya Tsukamoto, of the genre [MASK].	manga	anime	genre	drama	films	Action|Horror|Sci-Fi|Thriller	0.0	0.0
45550	Beyond a Reasonable Doubt	Beyond a Reasonable Doubt is a movie and starring Joan Fontaine, of the genre [MASK].	thriller	genre	drama	noir	comedy	Crime|Drama|Film-Noir	0.0	0.3333333333333333
4557	Tucker: The Man and His Dream	Tucker: The Man and His Dream is a movie and starring Martin Landau, of the genre [MASK].	tucker	batman	thriller	superman	noir	Drama	0.0	0.0
4558	Twins	Twins is a movie and starring Arnold Schwarzenegger, of the genre [MASK].	thriller	comedy	superman	horror	films	Comedy	0.0	1.0
4559	Vice Versa	Vice Versa is a movie and starring Jane Kaczmarek, of the genre [MASK].	thriller	comedy	drama	genre	film	Comedy	0.0	1.0
4564	Always	Always is a movie and starring John Goodman, of the genre [MASK].	comedy	thriller	noir	superman	pop	Drama|Fantasy|Romance	0.0	0.0
45656	Marilyn Hotchkiss' Ballroom Dancing and Charm School	Marilyn Hotchkiss' Ballroom Dancing and Charm School is a movie and starring Sean Astin, of the genre [MASK].	dance	variety	dancing	genre	style	Comedy|Drama|Romance	0.0	0.0
45666	Nacho Libre	Nacho Libre is a movie and starring Troy Gentile, of the genre [MASK].	comedy	tango	film	cinema	opera	Comedy	1.0	1.0
45668	The Lake House	The Lake House is a movie and starring Sandra Bullock, of the genre [MASK].	thriller	horror	drama	comedy	supernatural	Drama|Fantasy|Romance	0.0	0.3333333333333333
45672	Click	Click is a movie and starring Adam Sandler, of the genre [MASK].	thriller	click	batman	comedy	film	Adventure|Comedy|Drama|Fantasy|Romance	0.0	0.2
457	The Fugitive	The Fugitive is a movie and starring Jeroen Krabbé, of the genre [MASK].	thriller	drama	comedy	fiction	cop	Thriller	1.0	1.0
4572	Black Rain	Black Rain is a movie and starring Vondie Curtis-Hall, of the genre [MASK].	drama	thriller	genre	noir	films	Action|Crime|Drama	0.3333333333333333	0.3333333333333333
45720	The Devil Wears Prada	The Devil Wears Prada is a movie and starring Meryl Streep, of the genre [MASK].	thriller	film	batman	madonna	comedy	Comedy|Drama	0.0	0.5
45722	Pirates of the Caribbean: Dead Man's Chest	Pirates of the Caribbean: Dead Man's Chest is a movie and starring Keira Knightley, of the genre [MASK].	pirates	piracy	franchise	pirate	adventure	Action|Adventure|Fantasy	0.0	0.3333333333333333
45728	Clerks II	Clerks II is a movie and starring Jason Lee, of the genre [MASK].	clerks	batman	sgt	superhero	cop	Comedy	0.0	0.0
4573	Blaze	Blaze is a movie and starring Paul Newman, of the genre [MASK].	batman	blaze	horror	csi	thriller	Comedy|Drama	0.0	0.0
45732	My Super Ex-Girlfriend	My Super Ex-Girlfriend is a movie and starring Luke Wilson, of the genre [MASK].	thriller	drama	comedy	batman	genre	Comedy|Fantasy|Romance	0.0	0.3333333333333333
45756	Tammy and the Bachelor	Tammy and the Bachelor is a movie and starring Leslie Nielsen, of the genre [MASK].	sitcom	comedy	variety	television	drama	Musical|Romance	0.0	0.0
45758	Lady on a Train	Lady on a Train is a movie and starring Deanna Durbin, of the genre [MASK].	thriller	drama	romance	comedy	genre	Comedy|Crime|Film-Noir|Mystery|Romance|Thriller	0.16666666666666666	0.5
4577	Casualties of War	Casualties of War is a movie and starring Sean Penn, of the genre [MASK].	drama	thriller	comedy	war	horror	Drama|War	0.5	1.0
4579	Cookie	Cookie is a movie and starring Jerry Lewis, of the genre [MASK].	cookie	comedy	peanuts	pop	cookies	Comedy|Crime	0.0	0.5
4583	Disorganized Crime	Disorganized Crime is a movie and starring Hoyt Axton, of the genre [MASK].	thriller	noir	crime	detective	cop	Action|Comedy	0.0	0.0
45852	See No Evil	See No Evil is a movie and starring Kane, of the genre [MASK].	thriller	horror	noir	genre	batman	Horror	0.0	1.0
4586	A Dry White Season	A Dry White Season is a movie and starring Marlon Brando, of the genre [MASK].	noir	comedy	thriller	dracula	drama	Drama|Thriller	0.0	1.0
4587	Earth Girls Are Easy	Earth Girls Are Easy is a movie and starring Jim Carrey, of the genre [MASK].	comedy	thriller	drama	noir	pop	Comedy|Musical|Sci-Fi	0.3333333333333333	0.3333333333333333
45880	Marie Antoinette	Marie Antoinette is a movie and starring Tom Hardy, of the genre [MASK].	drama	comedy	romance	thriller	genre	Drama|Romance	0.5	1.0
459	The Getaway	The Getaway is a movie and starring Alec Baldwin, of the genre [MASK].	thriller	batman	comedy	horror	drama	Action|Adventure|Crime|Drama|Romance|Thriller	0.16666666666666666	0.3333333333333333
4590	Enemies, a Love Story	Enemies, a Love Story is a movie and starring Anjelica Huston, of the genre [MASK].	thriller	film	cop	films	madonna	Drama	0.0	0.0
4593	Family Business	Family Business is a movie and starring Matthew Broderick, of the genre [MASK].	thriller	comedy	family	genre	drama	Comedy	0.0	1.0
4594	Farewell to the King	Farewell to the King is a movie and starring Nick Nolte, of the genre [MASK].	comedy	thriller	noir	horror	drama	Action|War	0.0	0.0
4595	Fat Man and Little Boy	Fat Man and Little Boy is a movie and starring Ed Lauter, of the genre [MASK].	comedy	horror	noir	thriller	drama	Drama	0.0	1.0
45950	An Inconvenient Truth	An Inconvenient Truth is a movie and starring Al Gore, of the genre [MASK].	horror	thriller	gore	comedy	noir	Documentary	0.0	0.0
45952	Test Pilot	Test Pilot is a movie and starring Myrna Loy, of the genre [MASK].	pilot	comedy	drama	romance	thriller	Drama|Romance	0.0	1.0
45969	Career Opportunities	Career Opportunities is a movie and starring Jennifer Connelly, of the genre [MASK].	thriller	drama	comedy	romance	genre	Comedy|Romance	0.0	1.0
46	How to Make an American Quilt	How to Make an American Quilt is a movie and starring Maya Angelou, of the genre [MASK].	quilt	fiction	genre	americana	novel	Drama|Romance	0.0	0.0
460	Getting Even with Dad	Getting Even with Dad is a movie and starring Macaulay Culkin, of the genre [MASK].	comedy	thriller	pop	drama	horror	Comedy	1.0	1.0
46008	Sister Kenny	Sister Kenny is a movie and starring Alexander Knox, of the genre [MASK].	comedy	drama	romance	thriller	fiction	Drama	0.0	1.0
4602	Harlem Nights	Harlem Nights is a movie and starring Eddie Murphy, of the genre [MASK].	noir	gangster	thriller	cop	detective	Comedy|Crime|Romance	0.0	0.0
4607	In Country	In Country is a movie and starring Bruce Willis, of the genre [MASK].	thriller	batman	horror	comedy	cop	Drama	0.0	0.0
4610	The January Man	The January Man is a movie and starring Harvey Keitel, of the genre [MASK].	comedy	thriller	batman	horror	noir	Comedy|Crime|Mystery|Thriller	0.25	0.5
4612	Jesus of Montreal	Jesus of Montreal is a movie and starring Marie-Christine Barrault, of the genre [MASK].	jesus	drama	comedy	romance	cinema	Drama	0.0	1.0
4614	Kickboxer	Kickboxer is a movie and starring Jean-Claude Van Damme, of the genre [MASK].	mma	boxing	freestyle	thriller	karate	Action	0.0	0.0
4615	Last Exit to Brooklyn	Last Exit to Brooklyn is a movie and starring Ricki Lake, of the genre [MASK].	genre	comedy	thriller	drama	film	Drama	0.0	1.0
4616	Lean on Me	Lean on Me is a movie and starring Morgan Freeman, of the genre [MASK].	thriller	drama	comedy	horror	batman	Drama	0.0	1.0
462	A Good Man in Africa	A Good Man in Africa is a movie and starring Sean Connery, of the genre [MASK].	thriller	noir	comedy	africa	fiction	Action|Adventure	0.0	0.0
4620	Lock Up	Lock Up is a movie and starring Sylvester Stallone, of the genre [MASK].	thriller	batman	noir	comedy	gangster	Action|Adventure|Crime|Drama|Thriller	0.2	0.2
4624	Meet the Feebles	Meet the Feebles is a movie and starring Mark Hadlow, of the genre [MASK].	comedy	horror	thriller	genre	drama	Animation|Comedy|Musical	0.3333333333333333	0.3333333333333333
4626	Miracle Mile	Miracle Mile is a movie and starring Brian Thompson, of the genre [MASK].	thriller	comedy	horror	drama	fiction	Drama|Romance|Sci-Fi	0.0	0.3333333333333333
4628	New York Stories	New York Stories is a movie and starring Woody Allen, of the genre [MASK].	noir	comedy	horror	variety	thriller	Comedy|Drama	0.0	0.5
463	Guilty as Sin	Guilty as Sin is a movie and starring John Kapelos, of the genre [MASK].	thriller	noir	drama	rap	comedy	Crime|Drama|Thriller	0.3333333333333333	0.6666666666666666
46322	Fearless	Fearless is a movie and starring Masato Harada, of the genre [MASK].	manga	drama	samurai	anime	thriller	Action|Drama	0.0	0.5
46325	Susan Lenox	Susan Lenox is a movie and starring Greta Garbo, of the genre [MASK].	comedy	drama	genre	comedies	film	Adventure|Drama|Romance	0.0	0.3333333333333333
46331	The Adjuster	The Adjuster is a movie and starring Elias Koteas, of the genre [MASK].	drama	comedy	cinema	thriller	fiction	Drama	1.0	1.0
46335	The Fast and the Furious: Tokyo Drift	The Fast and the Furious: Tokyo Drift is a movie and starring Vin Diesel, of the genre [MASK].	genre	thriller	film	films	batman	Action|Crime|Drama|Thriller	0.0	0.25
46337	Garfield: A Tail of Two Kitties	Garfield: A Tail of Two Kitties is a movie and starring Tim Curry, of the genre [MASK].	garfield	comedy	peanuts	cats	franchise	Animation|Children|Comedy	0.0	0.3333333333333333
4635	Pink Cadillac	Pink Cadillac is a movie and starring John Fleck, of the genre [MASK].	comedy	blues	rock	pop	batman	Action|Comedy|Drama	0.3333333333333333	0.3333333333333333
46367	The Public Eye	The Public Eye is a movie and starring Max Brooks, of the genre [MASK].	thriller	comedy	noir	horror	batman	Crime|Thriller	0.5	0.5
46372	The Bribe	The Bribe is a movie and starring Charles Laughton, of the genre [MASK].	comedy	detective	drama	noir	horror	Drama|Film-Noir|Thriller	0.0	0.3333333333333333
4638	Jurassic Park III	Jurassic Park III is a movie and starring Chris Rock, of the genre [MASK].	rock	batman	film	genre	films	Action|Adventure|Sci-Fi|Thriller	0.0	0.0
4639	America's Sweethearts	America's Sweethearts is a movie and starring Julia Roberts, of the genre [MASK].	drama	romance	comedy	thriller	variety	Comedy|Romance	0.0	1.0
464	Hard Target	Hard Target is a movie and starring Chuck Pfarrer, of the genre [MASK].	thriller	noir	horror	cop	batman	Action|Adventure|Crime|Thriller	0.25	0.25
4640	Brother	Brother is a movie and starring Takeshi Kitano, of the genre [MASK].	manga	anime	drama	brothers	genre	Action|Crime|Thriller	0.0	0.0
46409	Without Love	Without Love is a movie and starring Carl Esmond, of the genre [MASK].	comedy	drama	thriller	noir	horror	Comedy|Romance	0.5	0.5
4641	Ghost World	Ghost World is a movie and starring Brad Renfro, of the genre [MASK].	horror	thriller	supernatural	ghost	paranormal	Comedy|Drama	0.0	0.0
4642	Hedwig and the Angry Inch	Hedwig and the Angry Inch is a movie and starring Stephen Trask, of the genre [MASK].	horror	batman	thriller	comedy	genre	Comedy|Drama|Musical	0.0	0.3333333333333333
4643	Planet of the Apes	Planet of the Apes is a movie and starring Charlton Heston, of the genre [MASK].	horror	superhero	comedy	superman	tarzan	Action|Adventure|Drama|Sci-Fi	0.0	0.0
46430	Waist Deep	Waist Deep is a movie and starring Meagan Good, of the genre [MASK].	bollywood	thriller	drama	comedy	film	Action|Crime|Drama|Thriller	0.0	0.5
4644	Bread and Tulips	Bread and Tulips is a movie and starring Licia Maglietta, of the genre [MASK].	comedy	drama	film	anime	opera	Comedy|Drama|Romance	0.3333333333333333	0.6666666666666666
