ID	__name__	probes_5	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
40581	Just Friends	Just Friends is a movie and starring Anna Faris and directed by Roger Kumble and produced by Chris Bender and screenwriter Adam 'Tex' Davis and music by Jeff Cardoni, of the genre [MASK].	genre	pop	music	comedy	opera	Comedy|Romance	0.0	0.5
40583	Syriana	Syriana is a movie and starring Nicky Henson and directed by Stephen Gaghan and produced by Jeff Skoll and screenwriter Stephen Gaghan and music by Alexandre Desplat, of the genre [MASK].	genre	film	cinema	opera	films	Drama|Thriller	0.0	0.0
40589	The Best Intentions	The Best Intentions is a movie and starring Marie Richardson and directed by Bille August and produced by Ingrid Dahlberg and screenwriter Ingmar Bergman and music by Stefan Nilsson, of the genre [MASK].	genre	film	films	bergman	comedy	Drama|Romance	0.0	0.0
40614	Derailed	Derailed is a movie and starring Jennifer Aniston and directed by Mikael Håfström and produced by Lorenzo di Bonaventura and screenwriter Stuart Beattie and music by Edward Shearmur, of the genre [MASK].	genre	films	film	opera	trilogy	Drama|Thriller	0.0	0.0
4062	Mystic Pizza	Mystic Pizza is a movie and starring William R. Moses and directed by Donald Petrie and produced by Mark Levinson and screenwriter Alfred Uhry and music by David McHugh, of the genre [MASK].	opera	trilogy	genre	film	films	Comedy|Drama|Romance	0.0	0.0
40629	Pride & Prejudice	Pride & Prejudice is a movie and starring Judi Dench and directed by Joe Wright and produced by Paul Webster and screenwriter Deborah Moggach and music by Dario Marianelli, of the genre [MASK].	opera	genre	film	trio	jazz	Drama|Romance	0.0	0.0
4069	The Wedding Planner	The Wedding Planner is a movie and starring Justin Chambers and directed by Adam Shankman and produced by Adam Shankman and screenwriter Michael J. Ellis and music by Mervyn Warren, of the genre [MASK].	genre	films	film	trilogy	variety	Comedy|Romance	0.0	0.0
40723	Wolf Creek	Wolf Creek is a movie and starring John Jarratt and directed by Greg McLean and produced by David Lightfoot and screenwriter Greg McLean and music by François Tétaz, of the genre [MASK].	films	genre	film	trilogy	group	Crime|Horror|Thriller	0.0	0.0
40732	The Descent	The Descent is a movie and starring MyAnna Buring and directed by Neil Marshall and produced by Christian Colson and screenwriter Neil Marshall and music by David Julyan, of the genre [MASK].	trilogy	genre	opera	films	film	Adventure|Drama|Horror|Thriller	0.0	0.0
40738	Summer Interlude	Summer Interlude is a movie and starring Alf Kjellin and directed by Ingmar Bergman and produced by Allan Ekelund and screenwriter Ingmar Bergman and music by Erik Nordgren, of the genre [MASK].	genre	film	films	comedy	bergman	Drama|Romance	0.0	0.0
40755	Forty Guns	Forty Guns is a movie and starring Barbara Stanwyck and directed by Samuel Fuller and produced by Samuel Fuller and screenwriter Samuel Fuller and music by Harry Sukman, of the genre [MASK].	films	film	genre	variety	standards	Drama|Western	0.0	0.0
4077	Harry, He's Here to Help	Harry, He's Here to Help is a movie and starring Mathilde Seigner and directed by Dominik Moll and produced by Michel Saint-Jean and screenwriter Dominik Moll and music by David Whitaker, of the genre [MASK].	films	film	music	genre	soundtrack	Drama|Thriller	0.0	0.0
4080	Baby Boom	Baby Boom is a movie and starring Diane Keaton and directed by Charles Shyer and produced by Nancy Meyers and screenwriter Nancy Meyers and music by Bill Conti, of the genre [MASK].	films	genre	variety	standards	film	Comedy	0.0	0.0
40815	Harry Potter and the Goblet of Fire	Harry Potter and the Goblet of Fire is a movie and starring Rupert Grint and directed by Mike Newell and produced by David Heyman and screenwriter Steve Kloves and music by Patrick Doyle, of the genre [MASK].	fantasia	trilogy	films	variety	score	Adventure|Fantasy|Thriller|IMAX	0.0	0.0
40817	Dinner with Friends	Dinner with Friends is a movie and starring Dennis Quaid and directed by Norman Jewison and produced by Patrick Markey and screenwriter Donald Margulies and music by Dave Grusin, of the genre [MASK].	variety	comedy	genre	films	standards	Comedy|Drama	0.0	0.5
40819	Walk the Line	Walk the Line is a movie and starring Rhoda Griffis and directed by James Mangold and produced by James Keach and screenwriter James Mangold and music by T Bone Burnett, of the genre [MASK].	genre	films	standards	music	group	Drama|Musical|Romance	0.0	0.0
40826	Rent	Rent is a movie and starring Anthony Rapp and directed by Chris Columbus and produced by Robert De Niro and screenwriter Chris Columbus and music by Jonathan Larson, of the genre [MASK].	soundtrack	rent	score	film	batman	Drama|Musical|Romance	0.0	0.0
4083	Best Seller	Best Seller is a movie and starring James Woods and directed by John Flynn and produced by Carter DeHaven and screenwriter Larry Cohen and music by Jay Ferguson, of the genre [MASK].	genre	films	trilogy	variety	film	Thriller	0.0	0.0
40833	Fists in the Pocket	Fists in the Pocket is a movie and starring Lou Castel and directed by Marco Bellocchio and produced by Enzo Doria and screenwriter Marco Bellocchio and music by Ennio Morricone, of the genre [MASK].	genre	films	film	cinema	tango	Drama	0.0	0.0
4084	Beverly Hills Cop II	Beverly Hills Cop II is a movie and starring Chris Rock and directed by Tony Scott and produced by Jerry Bruckheimer and screenwriter Warren Skaaren and music by Harold Faltermeyer, of the genre [MASK].	films	genre	film	trilogy	score	Action|Comedy|Crime|Thriller	0.0	0.0
4085	Beverly Hills Cop	Beverly Hills Cop is a movie and starring Lisa Eilbacher and directed by Martin Brest and produced by Jerry Bruckheimer and screenwriter Daniel Petrie and music by Harold Faltermeyer, of the genre [MASK].	genre	films	film	comedy	variety	Action|Comedy|Crime|Drama	0.0	0.25
40851	Zathura: A Space Adventure	Zathura: A Space Adventure is a movie and starring Josh Hutcherson and directed by Jon Favreau and produced by Peter Billingsley and screenwriter David Koepp and music by John Debney, of the genre [MASK].	trilogy	films	genre	film	series	Action|Adventure|Children|Fantasy	0.0	0.0
40870	C.R.A.Z.Y.	C.R.A.Z.Y. is a movie and starring Michel Côté and directed by Jean-Marc Vallée and produced by Pierre Even and screenwriter Jean-Marc Vallée and music by David Bowie, of the genre [MASK].	genre	rock	music	pop	variety	Drama	0.0	0.0
4088	The Big Town	The Big Town is a movie and starring Matt Dillon and directed by Harold Becker and produced by Martin Ransohoff and screenwriter Clark Howard and music by Mike Melvoin, of the genre [MASK].	genre	films	variety	film	standards	Drama|Romance|Thriller	0.0	0.0
4092	Cherry 2000	Cherry 2000 is a movie and starring Laurence Fishburne and directed by Steve De Jarnatt and produced by Edward R. Pressman and screenwriter Michael Almereyda and music by Basil Poledouris, of the genre [MASK].	opera	pop	score	genre	cherry	Romance|Sci-Fi	0.0	0.0
4095	Cry Freedom	Cry Freedom is a movie and starring Denzel Washington and directed by Richard Attenborough and produced by Richard Attenborough and screenwriter John Briley and music by George Fenton, of the genre [MASK].	opera	genre	films	standards	variety	Drama	0.0	0.0
40955	Breakfast on Pluto	Breakfast on Pluto is a movie and starring Liam Neeson and directed by Neil Jordan and produced by Stephen Woolley and screenwriter Neil Jordan and music by Anna Jordan, of the genre [MASK].	pop	rock	variety	trilogy	film	Comedy|Drama	0.0	0.0
40959	The Ice Harvest	The Ice Harvest is a movie and starring Connie Nielsen and directed by Harold Ramis and produced by Albert Berger and screenwriter Robert Benton and music by David Kitay, of the genre [MASK].	variety	genre	jazz	standards	films	Action|Comedy|Crime|Thriller	0.0	0.0
40962	Yours, Mine and Ours	Yours, Mine and Ours is a movie and starring Miranda Cosgrove and directed by Raja Gosnell and produced by Robert Simonds and screenwriter Melville Shavelson and music by Christophe Beck, of the genre [MASK].	trilogy	genre	opera	music	trio	Comedy|Romance	0.0	0.0
40966	The Libertine	The Libertine is a movie and starring John Malkovich and directed by Laurence Dunmore and produced by John Malkovich and screenwriter Stephen Jeffreys and music by Michael Nyman, of the genre [MASK].	genre	trilogy	opera	film	films	Drama	0.0	0.0
40973	The Wild Geese	The Wild Geese is a movie and starring Richard Harris and directed by Andrew V. McLaglen and produced by Euan Lloyd and screenwriter Reginald Rose and music by Roy Budd, of the genre [MASK].	standards	genre	variety	group	films	Action|Adventure|Drama|War	0.0	0.0
40988	Hondo	Hondo is a movie and starring John Wayne and directed by John Farrow and produced by Robert Fellows and screenwriter James Edward Grant and music by Hugo Friedhofer, of the genre [MASK].	genre	comedy	films	film	opera	Western	0.0	0.0
410	Addams Family Values	Addams Family Values is a movie and starring Anjelica Huston and directed by Barry Sonnenfeld and produced by Scott Rudin and screenwriter Charles Addams and music by Marc Shaiman, of the genre [MASK].	genre	films	film	trilogy	comedy	Children|Comedy|Fantasy	0.0	0.3333333333333333
41014	The Bird with the Crystal Plumage	The Bird with the Crystal Plumage is a movie and starring Dario Argento and directed by Dario Argento and produced by Salvatore Argento and screenwriter Dario Argento and music by Ennio Morricone, of the genre [MASK].	genre	films	film	trilogy	cinema	Crime|Horror|Mystery|Thriller	0.0	0.0
41025	A Good Woman	A Good Woman is a movie and starring Tom Wilkinson and directed by Mike Barker and produced by Alan Greenspan and screenwriter Howard Himelstein and music by Richard G. Mitchell, of the genre [MASK].	opera	genre	variety	comedy	standards	Comedy|Drama|Romance	0.0	0.3333333333333333
4103	Empire of the Sun	Empire of the Sun is a movie and starring John Malkovich and directed by Steven Spielberg and produced by Steven Spielberg and screenwriter Tom Stoppard and music by John Williams, of the genre [MASK].	trilogy	films	opera	film	genre	Action|Adventure|Drama|War	0.0	0.0
4110	The Fourth Protocol	The Fourth Protocol is a movie and starring Ned Beatty and directed by John Mackenzie and produced by Timothy Burrill and screenwriter Frederick Forsyth and music by Lalo Schifrin, of the genre [MASK].	films	genre	film	opera	trilogy	Thriller	0.0	0.0
4111	Gardens of Stone	Gardens of Stone is a movie and starring Laurence Fishburne and directed by Francis Ford Coppola and produced by Francis Ford Coppola and screenwriter Ronald Bass and music by Carmine Coppola, of the genre [MASK].	genre	opera	film	films	trilogy	Drama|War	0.0	0.0
41126	The Clockmaker	The Clockmaker is a movie and starring Jean Rochefort and directed by Bertrand Tavernier and produced by Raymond Danon and screenwriter Bertrand Tavernier and music by Philippe Sarde, of the genre [MASK].	genre	opera	music	drama	theatre	Crime|Drama	0.0	0.5
41136	The Driver	The Driver is a movie and starring Isabelle Adjani and directed by Walter Hill and produced by Lawrence Gordon and screenwriter Walter Hill and music by Michael Small, of the genre [MASK].	genre	opera	film	films	music	Action|Crime|Film-Noir	0.0	0.0
4117	Hope and Glory	Hope and Glory is a movie and starring Sarah Miles and directed by John Boorman and produced by John Boorman and screenwriter John Boorman and music by Peter Martin, of the genre [MASK].	opera	jazz	trio	pop	folk	Drama	0.0	0.0
412	The Age of Innocence	The Age of Innocence is a movie and starring Robert Sean Leonard and directed by Martin Scorsese and produced by Barbara De Fina and screenwriter Martin Scorsese and music by Elmer Bernstein, of the genre [MASK].	films	film	genre	standards	comedy	Drama	0.0	0.0
4121	Innerspace	Innerspace is a movie and starring Dennis Quaid and directed by Joe Dante and produced by Michael Finnell and screenwriter Jeffrey Boam and music by Jerry Goldsmith, of the genre [MASK].	genre	opera	score	trilogy	jazz	Action|Adventure|Comedy|Sci-Fi	0.0	0.0
41226	Sounder	Sounder is a movie and starring James Best and directed by Martin Ritt and produced by Robert B. Radnitz and screenwriter Lonne Elder III and music by Taj Mahal, of the genre [MASK].	jazz	genre	films	film	music	Drama	0.0	0.0
4124	Jaws: The Revenge	Jaws: The Revenge is a movie and starring Roy Scheider and directed by Joseph Sargent and produced by Joseph Sargent and screenwriter Michael de Guzman and music by Michael Small, of the genre [MASK].	films	jaws	trilogy	score	film	Horror|Thriller	0.0	0.0
4125	Leonard Part 6	Leonard Part 6 is a movie and starring Jane Fonda and directed by Paul Weiland and produced by Bill Cosby and screenwriter Bill Cosby and music by Elmer Bernstein, of the genre [MASK].	standards	comedy	variety	films	pop	Comedy|Sci-Fi	0.0	0.5
4126	Less Than Zero	Less Than Zero is a movie and starring Brad Pitt and directed by Marek Kanievska and produced by Jon Avnet and screenwriter Bret Easton Ellis and music by Thomas Newman, of the genre [MASK].	genre	films	film	trilogy	score	Drama	0.0	0.0
4128	The Lost Boys	The Lost Boys is a movie and starring Kiefer Sutherland and directed by Joel Schumacher and produced by Richard Donner and screenwriter Jeffrey Boam and music by Thomas Newman, of the genre [MASK].	trilogy	films	genre	film	batman	Comedy|Horror|Thriller	0.0	0.0
41285	Match Point	Match Point is a movie and starring Eddie Marsan and directed by Woody Allen and produced by Charles H. Joffe and screenwriter Woody Allen and music by Georges Bizet, of the genre [MASK].	variety	comedy	jazz	films	film	Crime|Drama|Romance	0.0	0.0
413	Airheads	Airheads is a movie and starring Steve Buscemi and directed by Michael Lehmann and produced by Robert Simonds and screenwriter Rich Wilkes and music by Carter Burwell, of the genre [MASK].	genre	pop	comedy	variety	music	Comedy	0.0	1.0
4133	Masters of the Universe	Masters of the Universe is a movie and starring Courteney Cox and directed by Gary Goddard and produced by Edward R. Pressman and screenwriter Donald F. Glut and music by Bill Conti, of the genre [MASK].	films	genre	standards	jazz	music	Action|Adventure|Fantasy|Sci-Fi	0.0	0.0
4135	The Monster Squad	The Monster Squad is a movie and starring Jason Hervey and directed by Fred Dekker and produced by Rob Cohen and screenwriter Shane Black and music by Bruce Broughton, of the genre [MASK].	genre	films	metal	film	group	Adventure|Comedy|Horror	0.0	0.0
41353	Ziegfeld Follies	Ziegfeld Follies is a movie and starring Judy Garland and directed by Vincente Minnelli and produced by Arthur Freed and screenwriter Charles Walters and music by Roger Edens, of the genre [MASK].	variety	standards	films	musicals	genre	Comedy|Musical	0.0	0.0
4141	Head over Heels	Head over Heels is a movie and starring Shalom Harlow and directed by Mark Waters and produced by Robert Simonds and screenwriter John J. Strauss and music by Randy Edelman, of the genre [MASK].	pop	trio	music	standards	jazz	Comedy|Romance	0.0	0.0
41425	The Dying Gaul	The Dying Gaul is a movie and starring Elizabeth Marvel and directed by Craig Lucas and produced by Campbell Scott and screenwriter Craig Lucas and music by Steve Reich, of the genre [MASK].	trilogy	films	genre	film	soundtrack	Drama|Romance	0.0	0.0
4144	In the Mood for Love	In the Mood for Love is a movie and starring Maggie Cheung and directed by Wong Kar-wai and produced by Wong Kar-wai and screenwriter Wong Kar-wai and music by Michael Galasso, of the genre [MASK].	genre	variety	films	film	music	Drama|Romance	0.0	0.0
4146	The Million Dollar Hotel	The Million Dollar Hotel is a movie and starring Wim Wenders and directed by Wim Wenders and produced by Bruce Davey and screenwriter Bono and music by Bono, of the genre [MASK].	u2	rock	music	pop	himself	Drama|Mystery|Romance	0.0	0.0
4147	Nico and Dani	Nico and Dani is a movie and starring Fernando Ramallo and directed by Cesc Gay and produced by Gerardo Herrero and screenwriter Cesc Gay and music by Joan Díaz, of the genre [MASK].	tango	music	pop	soundtrack	genre	Comedy|Drama|Romance	0.0	0.0
4148	Hannibal	Hannibal is a movie and starring Anthony Hopkins and directed by Ridley Scott and produced by Ridley Scott and screenwriter Steven Zaillian and music by Hans Zimmer, of the genre [MASK].	trilogy	genre	films	hannibal	film	Horror|Thriller	0.0	0.0
4149	Saving Silverman	Saving Silverman is a movie and starring Amanda Peet and directed by Dennis Dugan and produced by Neal H. Moritz and screenwriter Greg DePaul and music by Michael Simpson, of the genre [MASK].	genre	trilogy	opera	film	films	Comedy|Romance	0.0	0.0
41499	The Citadel	The Citadel is a movie and starring Rex Harrison and directed by King Vidor and produced by Victor Saville and screenwriter Ian Dalrymple and music by Louis Levy, of the genre [MASK].	genre	films	opera	trilogy	film	Drama	0.0	0.0
415	Another Stakeout	Another Stakeout is a movie and starring Emilio Estevez and directed by John Badham and produced by Jim Kouf and screenwriter Jim Kouf and music by Arthur B. Rubinstein, of the genre [MASK].	genre	films	variety	film	music	Comedy|Thriller	0.0	0.0
4152	Vatel	Vatel is a movie and starring Uma Thurman and directed by Roland Joffé and produced by Alain Goldman and screenwriter Tom Stoppard and music by Ennio Morricone, of the genre [MASK].	genre	films	film	cinema	opera	Drama	0.0	0.0
4153	Down to Earth	Down to Earth is a movie and starring Chris Rock and directed by Chris Weitz and produced by Chris Rock and screenwriter Chris Rock and music by Jamshied Sharifi, of the genre [MASK].	genre	music	films	group	film	Comedy|Fantasy|Romance	0.0	0.0
4155	Sweet November	Sweet November is a movie and starring Keanu Reeves and directed by Pat O'Connor and produced by Elliott Kastner and screenwriter Herman Raucher and music by Christopher Young, of the genre [MASK].	genre	variety	pop	standards	film	Drama|Romance	0.0	0.0
41566	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe or Narnia	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe or Narnia is a movie and starring Liam Neeson and directed by Andrew Adamson and produced by Mark Johnson and screenwriter Andrew Adamson and music by Harry Gregson-Williams, of the genre [MASK].	trilogy	chronicles	genre	films	adaptation	Adventure|Children|Fantasy	0.0	0.0
41569	King Kong	King Kong is a movie and starring Peter Jackson and directed by Peter Jackson and produced by Peter Jackson and screenwriter Peter Jackson and music by James Newton Howard, of the genre [MASK].	kong	genre	films	variety	theme	Action|Adventure|Drama|Fantasy|Thriller	0.0	0.0
41571	Memoirs of a Geisha	Memoirs of a Geisha is a movie and starring Gong Li and directed by Rob Marshall and produced by Steven Spielberg and screenwriter Robin Swicord and music by John Williams, of the genre [MASK].	opera	genre	variety	trilogy	film	Drama|Romance	0.0	0.0
41573	The Family Stone	The Family Stone is a movie and starring Judy Garland and directed by Thomas Bezucha and produced by Michael London and screenwriter Thomas Bezucha and music by Michael Giacchino, of the genre [MASK].	film	variety	films	comedy	musicals	Comedy|Drama|Romance	0.0	0.3333333333333333
4158	Monkeybone	Monkeybone is a movie and starring Lisa Zane and directed by Henry Selick and produced by Chris Columbus and screenwriter Sam Hamm and music by Anne Dudley, of the genre [MASK].	genre	films	film	variety	fantasia	Animation|Comedy|Fantasy	0.0	0.0
41585	Kiss of Death	Kiss of Death is a movie and starring Mildred Dunnock and directed by Henry Hathaway and produced by Fred Kohlmar and screenwriter Ben Hecht and music by David Buttolph, of the genre [MASK].	genre	films	film	opera	trilogy	Crime|Drama|Film-Noir	0.0	0.0
4161	The Mexican	The Mexican is a movie and starring Brad Pitt and directed by Gore Verbinski and produced by Lawrence Bender and screenwriter J. H. Wyman and music by Alan Silvestri, of the genre [MASK].	score	films	genre	film	soundtrack	Action|Comedy	0.0	0.0
4162	See Spot Run	See Spot Run is a movie and starring Leslie Bibb and directed by John Whitesell and produced by Robert Simonds and screenwriter George Gallo and music by John Debney, of the genre [MASK].	variety	genre	films	standards	film	Comedy	0.0	0.0
41721	Look Both Ways	Look Both Ways is a movie and starring Anthony Hayes and directed by Sarah Watt and produced by Bridget Ikin and screenwriter Sarah Watt and music by Amanda Brown, of the genre [MASK].	genre	music	pop	soundtrack	film	Drama|Romance	0.0	0.0
4174	Avalon	Avalon is a movie and starring Armin Mueller-Stahl and directed by Barry Levinson and produced by Mark Johnson and screenwriter Barry Levinson and music by Randy Newman, of the genre [MASK].	trilogy	films	film	fantasia	genre	Drama	0.0	0.0
41753	8 Million Ways to Die	8 Million Ways to Die is a movie and starring Jeff Bridges and directed by Hal Ashby and produced by Mark Damon and screenwriter Oliver Stone and music by James Newton Howard, of the genre [MASK].	genre	films	film	batman	trilogy	Action|Adventure|Crime|Thriller	0.0	0.0
41762	Beyond the Forest	Beyond the Forest is a movie and starring David Brian and directed by King Vidor and produced by Henry Blanke and screenwriter Lenore J. Coffee and music by Max Steiner, of the genre [MASK].	opera	jazz	film	fantasia	noir	Drama|Film-Noir|Thriller	0.0	0.0
41767	Phffft!	Phffft! is a movie and starring Jack Lemmon and directed by Mark Robson and produced by Fred Kohlmar and screenwriter George Axelrod and music by Friedrich Hollaender, of the genre [MASK].	films	film	genre	opera	comedy	Comedy|Romance	0.0	0.5
41769	Mozart and the Whale	Mozart and the Whale is a movie and starring Sheila Kelley and directed by Petter Næss and produced by Frank DeMartini and screenwriter Ronald Bass and music by Deborah Lurie, of the genre [MASK].	genre	opera	films	trilogy	film	Comedy|Drama|Romance	0.0	0.0
4177	The Mirror Crack'd	The Mirror Crack'd is a movie and starring Elizabeth Taylor and directed by Guy Hamilton and produced by Richard M. Goodwin and screenwriter Jonathan Hales and music by John Cameron, of the genre [MASK].	opera	genre	standards	trio	trilogy	Crime|Mystery|Thriller	0.0	0.0
4178	Of Mice and Men	Of Mice and Men is a movie and starring Betty Field and directed by Lewis Milestone and produced by Lewis Milestone and screenwriter John Steinbeck and music by Aaron Copland, of the genre [MASK].	genre	films	film	opera	trilogy	Drama	0.0	0.0
41810	Cinderella Liberty	Cinderella Liberty is a movie and starring Eli Wallach and directed by Mark Rydell and produced by Mark Rydell and screenwriter Darryl Ponicsan and music by John Williams, of the genre [MASK].	trilogy	genre	film	opera	films	Drama|Romance	0.0	0.0
41812	Knute Rockne, All American	Knute Rockne, All American is a movie and starring Patricia Hayes and directed by Lloyd Bacon and produced by Robert Fellows and screenwriter Robert Buckner and music by Leo F. Forbstein, of the genre [MASK].	variety	films	genre	standards	group	Drama	0.0	0.0
41815	A Scene at the Sea	A Scene at the Sea is a movie and starring Susumu Terajima and directed by Takeshi Kitano and produced by Masayuki Mori and screenwriter Takeshi Kitano and music by Joe Hisaishi, of the genre [MASK].	genre	anime	films	group	music	Comedy|Romance	0.0	0.0
41828	La Grande Vadrouille	La Grande Vadrouille is a movie and starring Louis de Funès and directed by Gérard Oury and produced by Robert Dorfmann and screenwriter Marcel Jullian and music by Hector Berlioz, of the genre [MASK].	genre	comedy	film	films	opera	Comedy|War	0.0	0.5
41831	They Died with Their Boots On	They Died with Their Boots On is a movie and starring Arthur Kennedy and directed by B. Reeves Eason and produced by Hal B. Wallis and screenwriter Æneas MacKenzie and music by Max Steiner, of the genre [MASK].	films	standards	film	genre	score	Drama|Romance|War|Western	0.0	0.0
4184	The Bishop's Wife	The Bishop's Wife is a movie and starring Cary Grant and directed by Henry Koster and produced by Samuel Goldwyn and screenwriter Robert E. Sherwood and music by Hugo Friedhofer, of the genre [MASK].	genre	films	opera	film	standards	Comedy|Drama|Romance	0.0	0.0
4186	The Fortune Cookie	The Fortune Cookie is a movie and starring Sig Ruman and directed by Billy Wilder and produced by Billy Wilder and screenwriter I. A. L. Diamond and music by André Previn, of the genre [MASK].	genre	films	variety	film	noir	Comedy|Drama|Romance	0.0	0.0
4188	Hans Christian Andersen	Hans Christian Andersen is a movie and starring Zizi Jeanmaire and directed by Charles Vidor and produced by Samuel Goldwyn and screenwriter Ben Hecht and music by Frank Loesser, of the genre [MASK].	opera	genre	drama	film	films	Children|Musical	0.0	0.0
41880	House of Strangers	House of Strangers is a movie and starring Luther Adler and directed by Joseph L. Mankiewicz and produced by Sol C. Siegel and screenwriter Joseph L. Mankiewicz and music by Daniele Amfitheatrof, of the genre [MASK].	genre	film	films	opera	trilogy	Drama|Film-Noir	0.0	0.0
41889	Lili	Lili is a movie and starring Zsa Zsa Gabor and directed by Charles Walters and produced by Edwin H. Knopf and screenwriter Helen Deutsch and music by Bronisław Kaper, of the genre [MASK].	genre	opera	film	films	comedy	Drama|Musical|Romance	0.0	0.0
4189	The Greatest Story Ever Told	The Greatest Story Ever Told is a movie and starring Richard Conte and directed by George Stevens and produced by George Stevens and screenwriter Carl Sandburg and music by Alfred Newman, of the genre [MASK].	films	opera	film	standards	score	Drama	0.0	0.0
4190	Elmer Gantry	Elmer Gantry is a movie and starring Jean Simmons and directed by Richard Brooks and produced by Bernard Smith and screenwriter Sinclair Lewis and music by André Previn, of the genre [MASK].	variety	films	standards	film	genre	Drama	0.0	0.0
4191	Alfie	Alfie is a movie and starring Eckart Dux and directed by Lewis Gilbert and produced by Lewis Gilbert and screenwriter Bill Naughton and music by Sonny Rollins, of the genre [MASK].	jazz	standards	trio	variety	swing	Comedy|Drama|Romance	0.0	0.0
4192	Demetrius and the Gladiators	Demetrius and the Gladiators is a movie and starring Anne Bancroft and directed by Delmer Daves and produced by Frank Ross and screenwriter Lloyd C. Douglas and music by Franz Waxman, of the genre [MASK].	films	genre	opera	film	standards	Drama	0.0	0.0
4194	I Know Where I'm Going!	I Know Where I'm Going! is a movie and starring John Laurie and directed by Emeric Pressburger and produced by Emeric Pressburger and screenwriter Emeric Pressburger and music by Allan Gray, of the genre [MASK].	films	group	standards	trio	genre	Drama|Romance|War	0.0	0.0
41974	The Ambushers	The Ambushers is a movie and starring Dean Martin and directed by Henry Levin and produced by Irving Allen and screenwriter Herbert Baker and music by Herbert Baker, of the genre [MASK].	variety	films	genre	standards	film	Comedy|Sci-Fi|Thriller	0.0	0.0
41997	Munich	Munich is a movie and starring Eric Bana and directed by Steven Spielberg and produced by Steven Spielberg and screenwriter Eric Roth and music by John Williams, of the genre [MASK].	trilogy	films	film	munich	genre	Action|Crime|Drama|Thriller	0.0	0.0
42	Dead Presidents	Dead Presidents is a movie and starring James Pickens and directed by Albert Hughes and produced by Michael Bennett and screenwriter Hughes brothers and music by Danny Elfman, of the genre [MASK].	films	genre	trilogy	batman	noir	Action|Crime|Drama	0.0	0.0
4200	Double Impact	Double Impact is a movie and starring Jean-Claude Van Damme and directed by Sheldon Lettich and produced by Michael Douglas and screenwriter Jean-Claude Van Damme and music by Arthur Kempel, of the genre [MASK].	films	genre	film	variety	music	Action	0.0	0.0
42002	The Producers	The Producers is a movie and starring Jason Antoon and directed by Susan Stroman and produced by Mel Brooks and screenwriter Mel Brooks and music by Mel Brooks, of the genre [MASK].	variety	comedy	films	pop	genre	Comedy|Musical	0.0	0.5
42007	Rumor Has It…	Rumor Has It… is a movie and starring Jennifer Aniston and directed by Rob Reiner and produced by George Clooney and screenwriter Ted Griffin and music by Marc Shaiman, of the genre [MASK].	genre	trilogy	films	film	music	Comedy|Drama|Romance	0.0	0.0
42009	Cheaper by the Dozen 2	Cheaper by the Dozen 2 is a movie and starring Taylor Lautner and directed by Adam Shankman and produced by Shawn Levy and screenwriter Sam Harper and music by John Debney, of the genre [MASK].	films	genre	trilogy	film	variety	Adventure|Comedy	0.0	0.0
4201	The End	The End is a movie and starring Strother Martin and directed by Burt Reynolds and produced by Lawrence Gordon and screenwriter Jerry Belson and music by Paul Williams, of the genre [MASK].	genre	variety	comedy	film	films	Comedy	0.0	1.0
42011	Fun with Dick and Jane	Fun with Dick and Jane is a movie and starring Jim Carrey and directed by Dean Parisot and produced by Jim Carrey and screenwriter Judd Apatow and music by Theodore Shapiro, of the genre [MASK].	group	films	standards	trio	variety	Comedy|Crime	0.0	0.0
42013	The Ringer	The Ringer is a movie and starring Geoffrey Arend and directed by Barry W. Blaustein and produced by Farrelly brothers and screenwriter Ricky Blitt and music by Mark Mothersbaugh, of the genre [MASK].	genre	films	variety	film	trilogy	Comedy	0.0	0.0
42015	Casanova	Casanova is a movie and starring Sienna Miller and directed by Lasse Hallström and produced by Betsy Beers and screenwriter Michael Cristofer and music by Alexandre Desplat, of the genre [MASK].	genre	opera	tango	film	cinema	Action|Adventure|Comedy|Drama|Romance	0.0	0.0
42018	Mrs Henderson Presents	Mrs Henderson Presents is a movie and starring Judi Dench and directed by Stephen Frears and produced by Bob Hoskins and screenwriter Martin Sherman and music by George Fenton, of the genre [MASK].	variety	standards	opera	films	folk	Comedy|Drama	0.0	0.0
4204	Losin' It	Losin' It is a movie and starring Tom Cruise and directed by Curtis Hanson and produced by Joel B. Michaels and screenwriter Bill L. Norton and music by Kenneth Wannberg, of the genre [MASK].	genre	films	group	variety	standards	Comedy	0.0	0.0
42094	The Spirit of the Beehive	The Spirit of the Beehive is a movie and starring Ana Torrent and directed by Víctor Erice and produced by Elías Querejeta and screenwriter Víctor Erice and music by Luis de Pablo, of the genre [MASK].	tango	genre	music	films	film	Drama|Horror|Mystery	0.0	0.0
421	Black Beauty	Black Beauty is a movie and starring David Thewlis and directed by Caroline Thompson and produced by Robert Shapiro and screenwriter Caroline Thompson and music by Danny Elfman, of the genre [MASK].	trilogy	noir	genre	film	thriller	Adventure|Children|Drama	0.0	0.0
